ref;day;month;year;lat;long
162040;11;8;2018;43.851662;6.998757
162423;11;8;2018;45.432854;2.026248
162426;11;8;2018;45.430925;2.026351
161817;12;8;2018;45.807995;2.1569493
161822;12;8;2018;47.446484;6.682106
161825;12;8;2018;45.59355;2.7150857
161828;12;8;2018;50.624283;3.090272
161829;12;8;2018;48.042399;2.422365
161831;12;8;2018;48.8082427257863;6.22806959188886
161832;12;8;2018;44.057628;6.086747
161836;12;8;2018;46.222015;5.8053284
161838;12;8;2018;45.83585;6.0704284
161839;12;8;2018;48.82837;2.4177175
161846;12;8;2018;44.984264;5.97524
161848;12;8;2018;44.935104;5.96564
161849;12;8;2018;45.59741;4.862325
161856;12;8;2018;47.87487;-3.5338252
161862;12;8;2018;49.2991582844093;6.41541481018062
161866;12;8;2018;45.0454773857909;2.09856799647519
161872;12;8;2018;46.427715;4.6717935
161873;12;8;2018;46.422085;4.6900187
161876;12;8;2018;49.0515952408833;5.99887847900377
161877;12;8;2018;48.655243;6.1248603
161879;12;8;2018;45.560120302445;1.66876047849658
161894;12;8;2018;48.7270955837403;1.79909706115733
161895;12;8;2018;48.7280580787848;1.79860353469888
161896;12;8;2018;48.726529401577;1.80124282836917
161899;12;8;2018;48.660805;6.135107
161916;12;8;2018;48.395348;2.6002169
161959;12;8;2018;45.9648267709457;3.68892520666126
161960;12;8;2018;45.9648267709457;3.68892520666126
161965;12;8;2018;47.833282;-2.9611027
162003;12;8;2018;45.1857271155679;0.245261192322344
162055;12;8;2018;47.818256;-3.75308
162379;12;8;2018;45.686172;6.557454
162500;12;8;2018;48.406425;-1.1020486
162662;12;8;2018;48.0550899478718;5.10744094848643
161850;13;8;2018;43.1297530838262;1.26879215240504
161857;13;8;2018;47.7138118504752;-3.13093185424754
161868;13;8;2018;47.3143299062082;4.25818920135436
161874;13;8;2018;48.335243;-1.9213163
161890;13;8;2018;44.9358705627067;4.96300015258369
161902;13;8;2018;43.736603;-1.3294034
161903;13;8;2018;43.738525;-1.3277129
161904;13;8;2018;43.738144;-1.3287761
161905;13;8;2018;43.73578;-1.3325185
161906;13;8;2018;43.73534;-1.330546
161907;13;8;2018;43.738884;-1.3279175
162025;13;8;2018;43.73688;-1.3311365
162026;13;8;2018;43.735645;-1.3307747
162062;13;8;2018;43.457299;2.60162
162663;13;8;2018;48.2022068748809;5.62345504760749
161882;14;8;2018;45.239275848919;4.88282203674316
161889;14;8;2018;47.65483;6.8321157
161891;14;8;2018;48.357009;-0.059924
161893;14;8;2018;48.654766;6.108201
161897;14;8;2018;43.880405;7.446919
161900;14;8;2018;45.59388;2.7157497
161908;14;8;2018;45.362305;5.6697893
161909;14;8;2018;44.4834886531332;4.41867037283387
161911;14;8;2018;48.196503;4.926393
161914;14;8;2018;43.29959;-1.387892
161915;14;8;2018;43.225792;-0.20657803
161917;14;8;2018;49.45175;3.7890816
161918;14;8;2018;44.5288340612411;6.55702685995507
161934;14;8;2018;47.461563;6.8259397
161961;14;8;2018;45.9648491437783;3.68893057107881
161962;14;8;2018;45.9648304997511;3.68895202875126
161975;14;8;2018;48.3264969919182;6.9997286796575
162011;14;8;2018;47.2081008740177;6.42236307394364
162021;14;8;2018;48.9491279265269;1.96994036436058
162280;14;8;2018;46.26814;6.8315945
162529;14;8;2018;48.1291593955761;-3.85096120808151
162530;14;8;2018;48.1289674804792;-3.8511779307009
162534;14;8;2018;48.1292739714649;-3.85113286945848
165039;14;8;2018;44.988228;1.070462
161919;15;8;2018;49.214104;6.694612
161924;15;8;2018;47.4661065885373;0.889635086059643
161928;15;8;2018;46.121674;4.185591
161933;15;8;2018;48.846165;2.239064
161937;15;8;2018;47.461113;6.8217697
161938;15;8;2018;47.460945;6.8218656
161939;15;8;2018;46.688324;5.9440413
161941;15;8;2018;48.723328;1.9580786
161943;15;8;2018;49.241246;6.068173
161944;15;8;2018;46.046057;6.775353
161945;15;8;2018;45.1356035984519;5.47501087188738
161948;15;8;2018;45.593857;2.7161303
161949;15;8;2018;43.539253;2.514745
161950;15;8;2018;47.56029;7.146545
161952;15;8;2018;48.13846;6.969915
161954;15;8;2018;49.138706;2.464509
161963;15;8;2018;45.807854;2.1560788
161964;15;8;2018;49.0000300666319;6.45165145397198
161967;15;8;2018;42.939934;0.8672203
161970;15;8;2018;48.007168;-3.6944401
161973;15;8;2018;47.238117;4.6242485
161980;15;8;2018;45.99178;1.7884725
161982;15;8;2018;48.763256;-3.5700805
161986;15;8;2018;45.89671;6.8444896
161987;15;8;2018;48.085654;3.044936
161992;15;8;2018;47.4991586947849;-0.810585021972729
161993;15;8;2018;47.44498;-0.57321346
161994;15;8;2018;47.444828;-0.5729332
161995;15;8;2018;47.444866;-0.5728331
161996;15;8;2018;47.444935;-0.5730652
162000;15;8;2018;49.65068;-1.241031
162013;15;8;2018;46.7835936607627;6.2117471843865
162039;15;8;2018;44.117414;7.256709
162049;15;8;2018;44.1130141268792;3.47278207540519
162063;15;8;2018;45.246212;6.290749
162066;15;8;2018;46.32983;6.038562
162139;15;8;2018;50.2277161363339;4.14695262908923
162167;15;8;2018;47.3293294539129;3.45039367675778
162169;15;8;2018;47.6317117664302;3.28079223632818
162259;15;8;2018;48.55933;7.687789
162288;15;8;2018;48.40669;7.1439147
162336;15;8;2018;49.186374;1.83306
162422;15;8;2018;42.9544908550973;-0.19599437713677
162425;15;8;2018;45.431692;2.027657
162506;15;8;2018;43.977819972803;7.40718841552736
162531;15;8;2018;48.1289588871569;-3.85117578480283
162533;15;8;2018;48.1290677347702;-3.85102772699611
163618;15;8;2018;49.939423;1.2102082
177809;15;8;2018;43.629529;1.492654
1001;15;8;2018;46.6591667;-1.2311111
1002;15;8;2018;46.6591667;-1.2311111
3061;15;8;2018;42.7201649702805;1.87677394364088
161976;16;8;2018;48.015503;4.8748765
161978;16;8;2018;45.5939;2.7154636
161979;16;8;2018;42.90631;1.037948
161983;16;8;2018;46.011524;1.951134
161984;16;8;2018;46.510647;5.802112
161989;16;8;2018;49.43031;6.298996
161990;16;8;2018;43.9400729564187;7.38746881485022
161997;16;8;2018;44.720455;3.8781204
161998;16;8;2018;47.04975;6.4895315
162002;16;8;2018;43.7671481241272;6.66037168858581
162004;16;8;2018;50.320958;1.560188
162006;16;8;2018;47.483555;3.7496872
162010;16;8;2018;49.5869;-1.2651501
162015;16;8;2018;47.183746;4.846024
162016;16;8;2018;45.9903054343927;1.39554798603051
162030;16;8;2018;48.7022908298691;6.06719970703142
162033;16;8;2018;45.326173;4.209203
162034;16;8;2018;49.114994;2.2908163
162036;16;8;2018;42.8784556483707;-0.591909885406497
162044;16;8;2018;48.1549;6.9808364
162050;16;8;2018;48.15507;6.9805384
162107;16;8;2018;45.0919320318183;5.46162128448498
162191;16;8;2018;45.7442215014127;5.64718723297127
162192;16;8;2018;45.7439369850177;5.64740180969232
162234;16;8;2018;48.5650496292389;-0.463056564331241
162532;16;8;2018;48.129130751564;-3.85113286945884
162012;17;8;2018;45.460639;6.742158
162023;17;8;2018;49.23527;0.37922445
162024;17;8;2018;43.5084393276592;0.158373713493364
162027;17;8;2018;46.957363;6.06427
162029;17;8;2018;45.755372;6.19488
162032;17;8;2018;43.955746;4.935918
162037;17;8;2018;48.560764;7.3436933
162038;17;8;2018;47.8632307273153;7.1536788935171
162051;17;8;2018;47.28873;3.817976
162078;17;8;2018;47.795654;-3.635802
162087;17;8;2018;48.7159749538721;6.3449478149414
162103;17;8;2018;45.3711721553962;2.02447772026072
162197;17;8;2018;48.017496288346;6.97870150208469
162314;17;8;2018;45.6953480371501;6.43582105636606
162535;17;8;2018;48.1289302430342;-3.85102558109769
162536;17;8;2018;48.1294401061368;-3.85160708414327
162052;18;8;2018;49.17765;6.9638023
162054;18;8;2018;45.479153;3.2192678
162056;18;8;2018;48.127021;3.70378
162060;18;8;2018;48.15506;6.980587
162061;18;8;2018;45.056404;4.376144
162067;18;8;2018;48.852646;7.323113
162068;18;8;2018;49.178931;1.082848
162070;18;8;2018;48.76358;3.0197265
162071;18;8;2018;45.802887;1.6973542
162076;18;8;2018;49.032513;1.9447933
162077;18;8;2018;47.795721;-3.636304
162079;18;8;2018;44.775942;-0.343467
162081;18;8;2018;49.171733;1.049435
162083;18;8;2018;45.2812038825051;6.1932334894665
162101;18;8;2018;48.584929;7.78355
162140;18;8;2018;48.73566;5.538927
162168;18;8;2018;49.470986;1.516354
162211;18;8;2018;48.325356;-4.4075794
162258;18;8;2018;48.710945;6.164729
162347;18;8;2018;47.612279;-2.922508
162473;18;8;2018;49.345047;4.7741513
163784;18;8;2018;45.008026;4.397302
162082;19;8;2018;44.776388;-0.343057
162084;19;8;2018;42.791077;0.39041764
162091;19;8;2018;48.155163;6.9809794
162093;19;8;2018;49.456462;-1.705612
162100;19;8;2018;45.06424;5.8147473
162115;19;8;2018;45.674987406519;6.23355031013476
162117;19;8;2018;49.247765;4.9625907
162118;19;8;2018;49.247128;4.956533
162130;19;8;2018;45.4848043390452;5.93666732311253
162131;19;8;2018;45.990352;1.39632
162132;19;8;2018;45.900913;6.102302
162144;19;8;2018;47.81254;6.850254
162146;19;8;2018;45.6161;3.999853
162158;19;8;2018;47.3905488926029;4.75369513034844
162160;19;8;2018;43.287308;-0.30610132
162164;19;8;2018;47.263496;4.6461954
162189;19;8;2018;47.5178958618729;5.0976562500003
162199;19;8;2018;43.7548147471527;6.76701057946088
162222;19;8;2018;49.40279;2.810202
162223;19;8;2018;49.403245;2.809128
162235;19;8;2018;47.8575958225272;-3.37679922580754
162253;19;8;2018;45.593906;2.7151372
162413;19;8;2018;45.70436;6.4544277
162116;20;8;2018;47.460255;2.877991
162128;20;8;2018;45.18869;5.8984065
162135;20;8;2018;48.457695;0.42858133
162138;20;8;2018;48.16099;6.97109
162141;20;8;2018;45.010472;0.056944
162145;20;8;2018;45.595444;4.011981
162148;20;8;2018;45.59532;4.013059
162150;20;8;2018;44.948631;4.289566
162151;20;8;2018;47.013485;6.513999
162152;20;8;2018;48.580153;0.697171
162176;20;8;2018;47.7781;6.7606044
162178;20;8;2018;49.173546;6.915127
162188;20;8;2018;46.517077;5.790919
162193;20;8;2018;47.93619;7.173681
162200;20;8;2018;47.99638;6.8699265
162201;20;8;2018;43.112873;0.2918753
162271;20;8;2018;44.09301;6.929653
162361;20;8;2018;47.3651586704742;-1.24276399612427
162362;20;8;2018;47.3651296028958;-1.24289274215697
162388;20;8;2018;44.78408;5.6639295
162424;20;8;2018;44.9657695819229;5.55101394653357
162456;20;8;2018;42.907271;1.157958
162161;21;8;2018;42.049065;8.749559
162162;21;8;2018;44.591217;1.6715754
162163;21;8;2018;44.593452;1.6563545
162184;21;8;2018;44.98636;4.366795
162185;21;8;2018;45.635212;6.004242
162204;21;8;2018;45.38876;3.694369
162212;21;8;2018;45.662083;3.2960088
162216;21;8;2018;45.354652;1.9847152
162217;21;8;2018;45.35297;1.9843892
162229;21;8;2018;47.402855;6.7954354
162231;21;8;2018;42.7033545314258;1.49714469909657
162232;21;8;2018;50.24433;3.76895
162268;21;8;2018;49.0849;0.64197564
162285;21;8;2018;47.0375382252008;6.61338329315179
162302;21;8;2018;47.338311;2.101701
162358;21;8;2018;47.3651484966462;-1.24289274215688
162363;21;8;2018;47.364711996871;-1.24276399612427
162387;21;8;2018;43.118828;0.2765344
162428;21;8;2018;45.431302;2.025269
162433;21;8;2018;49.121666;1.4812466
162447;21;8;2018;42.89914;-0.4389207
162220;22;8;2018;45.3552333603613;2.90148932486769
162221;22;8;2018;48.916744;1.9817526
162224;22;8;2018;44.64477;2.565555
162233;22;8;2018;50.170002;3.753929
162236;22;8;2018;50.172405;3.7538579
162237;22;8;2018;45.2472129071331;2.39851713180537
162246;22;8;2018;48.92118;1.9618862
162247;22;8;2018;48.92102;1.9622686
162248;22;8;2018;48.921173;1.9623233
162250;22;8;2018;45.393764;3.6926847
162251;22;8;2018;47.996918;6.8551073
162252;22;8;2018;47.3851;6.7169123
162255;22;8;2018;48.48308;-1.8684483
162256;22;8;2018;48.48338;-1.870481
162257;22;8;2018;49.597057;3.4090755
162267;22;8;2018;48.627964;1.7759732
162269;22;8;2018;49.0457693387981;7.77179718017581
162274;22;8;2018;45.084084;4.1811547
162278;22;8;2018;45.901052;6.239671
162281;22;8;2018;48.676567;-3.4102497
162286;22;8;2018;42.946003;0.64022857
162298;22;8;2018;47.668724;6.9754796
162316;22;8;2018;49.222313;4.09053
162364;22;8;2018;47.3653272621948;-1.24227046966546
162365;22;8;2018;47.3652109921612;-1.2423563003548
162385;22;8;2018;48.643977;5.818861
162598;22;8;2018;42.891872;-0.13507973
162693;22;8;2018;45.1739453666819;5.62462985515598
162698;22;8;2018;45.6188026902141;4.03633296489734
162263;23;8;2018;44.327194;3.9631891
162275;23;8;2018;43.684578;7.3456874
162287;23;8;2018;42.9467;0.64107174
162289;23;8;2018;45.353027;1.9843322
162290;23;8;2018;45.353016;1.9843646
162291;23;8;2018;48.784576;2.8308952
162292;23;8;2018;46.388264;5.8858247
162294;23;8;2018;44.986286;4.365444
162299;23;8;2018;49.539097;3.376585
162303;23;8;2018;50.157314;3.722381
162305;23;8;2018;48.25865;6.9008765
162308;23;8;2018;48.8314753771228;-3.30765724182142
162313;23;8;2018;44.8048171432222;4.98528778553031
162327;23;8;2018;46.113452;3.77213
162329;23;8;2018;47.194594;-1.464248
162330;23;8;2018;47.194665;-1.464156
162341;23;8;2018;42.960587;-0.34789458
162343;23;8;2018;48.614531;6.050632
162350;23;8;2018;49.34208;2.761754
162366;23;8;2018;47.3653994460562;-1.24237775802608
162367;23;8;2018;47.3655525346597;-1.24247431755042
162368;23;8;2018;47.3648844656592;-1.24263525009166
162475;23;8;2018;46.139688;1.443297
162908;23;8;2018;46.1105735599069;5.80847382545436
162300;24;8;2018;46.194525;3.72539
162317;24;8;2018;49.1530356171002;5.01781225204479
162319;24;8;2018;45.52764;1.047924
162320;24;8;2018;45.1425820449317;5.85913002490991
162326;24;8;2018;44.986435;4.367051
162332;24;8;2018;42.907351;1.15761
162359;24;8;2018;47.3587256250291;-1.23433113098106
162360;24;8;2018;47.3651296028958;-1.24280691146853
162390;24;8;2018;44.7799692734499;6.02793216705312
162434;24;8;2018;49.119297;1.4833689
162454;24;8;2018;42.868168;-0.14862354
162337;25;8;2018;47.700461;6.799662
162338;25;8;2018;47.700233;6.799771
162344;25;8;2018;48.902513;2.239292
162345;25;8;2018;42.904543;1.154704
162348;25;8;2018;48.236396;7.071319
162354;25;8;2018;50.318145;2.713636
162356;25;8;2018;47.100018;6.156612
162373;25;8;2018;49.62438;4.8118467
162375;25;8;2018;43.977802;7.391237
162391;25;8;2018;48.624577;6.0648537
162392;25;8;2018;43.032562;-1.0510155
162431;25;8;2018;46.41216;5.7360754
162469;25;8;2018;47.778423;2.2265098
165486;25;8;2018;43.3371180346129;2.55046427249896
162382;26;8;2018;47.370553;6.872114
162406;26;8;2018;49.177006;-0.88239545
162461;26;8;2018;48.87818;2.3416343
162470;26;8;2018;47.778385;2.2268143
162477;26;8;2018;49.35242;1.1892033
162491;26;8;2018;50.432039129725;3.47198009490909
162610;26;8;2018;47.8607430365911;-1.21321678161674
162969;26;8;2018;44.7395411378548;6.01875364780442
163096;26;8;2018;48.32739;6.726811
163338;26;8;2018;49.28632;0.341998
162395;27;8;2018;49.252693;2.40502
162399;27;8;2018;50.700698117247;2.12679862976127
162402;27;8;2018;45.5061202998369;1.9206498730818
162403;27;8;2018;48.617327;0.845707
162407;27;8;2018;45.982918;6.0916777
162408;27;8;2018;48.095505;-1.0382727
162411;27;8;2018;47.49335;6.774859
162412;27;8;2018;50.17904;3.7270832
162418;27;8;2018;49.137543;6.3652496
162442;27;8;2018;48.460951;4.912476
162479;27;8;2018;46.2587;5.279829
162482;27;8;2018;42.985115;-0.16185153
162517;27;8;2018;42.9771486606398;-0.994135737637347
162419;28;8;2018;49.4250438497099;1.38234615325934
162420;28;8;2018;42.8253055671662;0.343639254570058
162421;28;8;2018;49.94791;1.5218214
162427;28;8;2018;50.17667;3.7429
162429;28;8;2018;47.153214;6.3539333
162435;28;8;2018;49.1290614970722;2.28588581085216
162445;28;8;2018;45.2554329269638;6.72586977481857
162452;28;8;2018;47.434878;5.002088
162457;28;8;2018;42.907243;1.15798
162458;28;8;2018;42.907363;1.157892
162459;28;8;2018;42.907277;1.158009
162474;28;8;2018;48.898388;2.136046
162478;28;8;2018;49.847755;1.4049716
162481;28;8;2018;43.043076;-0.087496676
162488;28;8;2018;48.04281;-4.326822
162585;28;8;2018;42.822655;0.3442803
163168;28;8;2018;45.5661550444861;1.44611835479727
162450;29;8;2018;46.1745;4.494053
162453;29;8;2018;48.674793;1.9590707
162455;29;8;2018;42.91735;1.157483
162465;29;8;2018;47.652634;7.2893877
162466;29;8;2018;47.652668;7.289382
162471;29;8;2018;47.778378;2.2278826
162476;29;8;2018;48.646518;1.799937
162480;29;8;2018;47.595253;-2.4797308
162483;29;8;2018;48.1959824319548;7.29693889617903
162508;29;8;2018;47.84175;-3.2043352
162487;30;8;2018;47.784607;-2.3487384
162509;30;8;2018;47.04841;3.920453
162519;30;8;2018;47.8072519729321;2.52685546874988
162543;30;8;2018;49.362373;1.4783384
162544;30;8;2018;49.362583;1.4783539
162586;30;8;2018;42.893055;-0.19998315
162591;30;8;2018;48.4956;2.7846534
162510;31;8;2018;48.505928;1.9856514
162527;31;8;2018;49.244087;5.573489
162537;31;8;2018;46.834908;5.708314
162547;31;8;2018;50.17106;3.7540512
162551;31;8;2018;43.6546089132471;7.15248584747276
162554;31;8;2018;48.563087;2.7474048
162577;31;8;2018;49.1119784204178;7.49572277069149
162582;31;8;2018;47.972111215667;6.62741661071779
162606;31;8;2018;48.665939;2.491277
162665;31;8;2018;42.817337;0.13091761
162753;31;8;2018;48.8582352372989;6.48745894432079
163503;31;8;2018;48.8721115472231;6.48240566253671
162538;1;9;2018;47.837772;-3.1560574
162549;1;9;2018;49.43122;6.280009
162553;1;9;2018;45.38728;1.6044465
162555;1;9;2018;49.5104419417351;0.434904098510748
162559;1;9;2018;46.957596;6.0637965
162560;1;9;2018;48.7502681942458;6.2914431095125
162562;1;9;2018;48.560688;7.3429914
162563;1;9;2018;47.8067561232378;6.83223009109504
162572;1;9;2018;48.92132;2.0327494
162578;1;9;2018;48.424727;0.090244
162589;1;9;2018;45.78384;6.239039
162604;1;9;2018;50.9597191582349;2.34801381826396
162615;1;9;2018;42.810875;0.35172445
162571;2;9;2018;45.717022;1.8338089
162579;2;9;2018;44.571484;2.072019
162583;2;9;2018;45.583619;5.782079
162605;2;9;2018;42.965748;-0.18420406
162608;2;9;2018;48.591708;6.151774
162616;2;9;2018;44.4165856636697;6.43561188656303
162626;2;9;2018;43.723807;7.108502
162634;2;9;2018;47.522068;7.0259
162636;2;9;2018;49.0590199032742;6.15131378173817
162682;2;9;2018;43.8053584615002;6.94314479827887
162684;2;9;2018;45.441162;6.1349783
162686;2;9;2018;48.625755;6.0409994
162702;2;9;2018;48.463303;6.8215117
162704;2;9;2018;48.199268;7.311186
162600;3;9;2018;42.8128317943597;2.7450370788579
162612;3;9;2018;47.51839;3.7218843
162625;3;9;2018;49.47897;0.86040705
162644;3;9;2018;47.941463;7.154213
162740;3;9;2018;49.4620891186579;5.54985523223863
162745;3;9;2018;48.97372;2.0942721
162637;4;9;2018;49.110717089255;1.49920248972182
162673;4;9;2018;48.660565;6.13431
162723;4;9;2018;42.94196;0.96287954
162764;4;9;2018;42.882317;-0.1582919
162643;5;9;2018;50.92647;1.8796961
162648;5;9;2018;48.74444;2.6941633
162655;5;9;2018;46.966343;4.0701394
162656;5;9;2018;49.256046;4.9692945
162661;5;9;2018;47.34851;6.19323
162688;5;9;2018;44.769142;5.8179126
162691;5;9;2018;45.316875;4.319778
162697;5;9;2018;45.82222;3.8679461
162741;5;9;2018;49.4134198003401;5.87871551513653
162746;5;9;2018;45.91562;6.2927585
162703;6;9;2018;49.182685;-0.40544
162699;7;9;2018;49.24703;5.5732436
162708;7;9;2018;48.56192;7.3441167
162726;7;9;2018;45.52529;6.364055
162827;7;9;2018;47.7593950440681;5.06808757781979
162701;8;9;2018;49.2470987640192;4.10198288038374
162709;8;9;2018;49.416927;2.8215408
162710;8;9;2018;46.955544;6.0584383
162711;8;9;2018;47.946833;0.258607
162712;8;9;2018;47.345127;6.437278
162734;8;9;2018;45.09942;5.47037
162739;8;9;2018;48.63744;6.061426
162722;9;9;2018;46.051674;3.7494638
162728;9;9;2018;44.918609;0.614668
162729;9;9;2018;44.918609;0.614668
162730;9;9;2018;46.360493;6.6950684
162731;9;9;2018;44.401363;-0.49274996
162733;9;9;2018;46.423965;5.74077
162735;9;9;2018;45.887934;6.136478
162737;9;9;2018;45.820538;3.0671418
162738;9;9;2018;48.714983;5.272381
162742;9;9;2018;47.68414;6.930537
162763;9;9;2018;47.64297;7.087667
162765;9;9;2018;48.6143117862049;6.62357568740847
162795;9;9;2018;45.765693;3.032004
162798;9;9;2018;48.529811;7.750407
162805;9;9;2018;47.617672;-0.56473875
162870;9;9;2018;48.4785760648922;6.90096855978481
162974;9;9;2018;45.147156;5.871756
162976;9;9;2018;48.4369483170108;5.31469882233152
162996;9;9;2018;48.8432543015071;7.8049278259277
163003;9;9;2018;47.26146;6.95078
163041;9;9;2018;50.33625;3.303205
162736;10;9;2018;42.84541;1.492533
162760;10;9;2018;46.42446;5.7410936
162793;10;9;2018;48.989494;7.3946586
162877;10;9;2018;44.6569927866258;5.09679794311512
163239;10;9;2018;44.837732;-0.693723
163721;10;9;2018;45.213665;5.9440103
162761;11;9;2018;46.925217;6.374937
162766;11;9;2018;42.917984;0.77715063
162787;11;9;2018;49.12411;6.0775476
162788;11;9;2018;49.11408;6.0891557
162792;11;9;2018;46.671607;5.554282
162794;11;9;2018;48.007244;-3.695088
